zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
3829,49.86136990986856,10.484589762363434,urban,3901,108896,49.86903140111227,10.492154189974244
3830,52.53697817514559,8.473102620070767,urban,11627,0,52.52842347692186,8.46741738525352
3831,53.07200056575088,13.42324648878506,urban,4350,139082,53.07435141628682,13.41520906344492
3832,52.11035143257493,9.407650533757478,rural,15473,109034,52.11195270446159,9.420823689164832
3833,47.5958997739595,6.875949575186948,rural,19004,0,47.585714977528646,6.890341051391259
3834,54.18507626386022,9.792956860970168,urban,10464,0,54.17153272996967,9.797456947332988
3835,53.28801293143024,13.632518612971754,rural,11344,0,53.27750048002452,13.64383689636804
3836,47.31059148164715,14.418161726715114,rural,19174,0,47.29880709995858,14.40692182117153
3837,49.98031638491544,7.716552809709679,rural,17040,116401,49.97505989856487,7.720308829541267
3838,51.36844444566746,6.582719699953358,urban,6997,103542,51.34105173489856,6.566945816196776
3839,49.18177184100044,8.069443083677044,rural,15129,122057,49.17376273683487,8.050515691157777
3840,54.30315010117992,9.773771750343755,urban,9388,0,54.30488305540773,9.77578633124112
3841,48.953476806652965,7.669609420031692,urban,6553,128341,48.93564975302593,7.654315956160922
3842,49.57109919455812,11.368529368052208,rural,1154,109525,49.578048237681855,11.3608359397327
3843,48.21620569350846,7.300477955731405,urban,15255,118719,48.22817192215631,7.288754785076392
3844,54.14301763846688,14.846693364955549,rural,9553,85256,54.16171491923415,14.85176282841486
3845,54.30497871536188,12.766957031752554,rural,10324,0,54.30032778140162,12.775717504473477
3846,49.46435760129194,14.08158087834639,urban,14218,100388,49.45092755153598,14.07985021787728
3847,53.26516368083284,10.728628668300264,urban,5844,127210,53.268624943758695,10.732456244520847
3848,52.472982289142976,8.62490192332307,urban,16829,0,52.45822028465153,8.6264316986015
3849,47.54965345335498,12.616584081783069,urban,2816,0,47.55240838400216,12.62248587812705
3850,53.80004007740386,12.202452823232324,rural,17562,0,53.80971879716199,12.202286816153949
3851,47.47810564807417,10.786573303234931,urban,14331,0,47.48807256842637,10.785850746391112
3852,54.4760046338593,12.957498515730688,rural,11119,129033,54.469726148937845,12.944604115594885
3853,54.36852795598143,11.42408006122008,urban,2447,0,54.3862111107206,11.428425885571766
3854,49.15342088504854,10.283886281976924,rural,9932,128604,49.1575051130883,10.28038457002549
3855,47.61940313468274,10.952539213666435,rural,19470,0,47.62947620025741,10.949126934611591
3856,53.416582405844046,10.405503317925794,urban,8821,111023,53.42133730954692,10.40365627946941
3857,50.77018584792466,10.804597780774529,rural,5167,124977,50.78233555708805,10.801944130814432
3858,49.01230099337291,12.549618985629465,rural,18986,120756,49.02077063203348,12.540119420915708
3859,49.987911668607815,10.809819301301642,rural,8950,121086,49.9876117351702,10.811347451491867
3860,51.47750786859078,12.239757775448748,urban,19624,139307,51.47896682145919,12.23878408200652
3861,49.27782288879266,8.894801739319497,urban,8183,121122,49.26543219934682,8.898062592985125
3862,51.4119611409668,13.846770853391227,urban,14030,0,51.40372835792814,13.839655115130851
3863,53.84221261869408,9.440605671090935,rural,17059,123310,53.83460217629422,9.445187837345062
3864,54.34804726504895,8.433534151297149,urban,17408,111711,54.35532246313311,8.437837515833637
3865,54.08948049798549,6.423088678743612,rural,19171,115142,54.091797008816805,6.420323293718545
3866,49.99089719734902,13.077990651975115,urban,18945,125881,49.99604013237929,13.080570982888313
3867,54.16284611423043,7.261665348639842,urban,10632,120134,54.18277022818419,7.261109069157466
3868,53.69549293626085,13.488826003244448,urban,3111,130885,53.68747554952256,13.48469937485718
3869,52.228309316138734,12.1498908735928,urban,2610,0,52.22270790418404,12.13703030055546
3870,51.89866256293484,10.68479260775938,urban,8260,123219,51.904355794845344,10.692180813130513
3871,53.11781799665846,11.880746626288008,rural,19825,125329,53.106925587343184,11.888392636738374
3872,51.06544231914432,14.097956185792889,urban,8726,0,51.051154200788616,14.111967802836109
3873,54.28810877485121,6.782611348572484,urban,18331,120170,54.28888830517399,6.791295580850826
3874,47.928215228716624,6.110590422008975,rural,9465,73368,47.92942477288366,6.108252212192949
3875,52.15353134129511,6.608879516631623,urban,17646,101612,52.14860075331188,6.595791881128799
3876,53.1651932013708,7.790022949354226,urban,2898,116479,53.1753300445675,7.7872308730086415
3877,50.23991786679003,10.883042889531744,urban,11251,0,50.23480044065364,10.874863611091632
3878,50.89766836909413,12.37565125932358,urban,8578,117320,50.90380924788519,12.378843882570091
3879,53.116716773829765,14.91677457703178,rural,16977,86298,53.115578704006346,14.915261245605494
3880,54.423816301369904,5.98337815929669,urban,17858,84593,54.42351988059119,5.984925733896717
3881,49.29786013829818,14.89434480657266,rural,5232,74458,49.27788121769826,14.894382834835683
3882,52.02317567239088,9.781342462063996,urban,13706,130002,52.02530551397131,9.78004610300252
3883,51.03735633503061,7.600982796643292,urban,993,90920,51.04456654536831,7.599294144682974
3884,53.21480355385283,6.431348760619618,urban,15435,116481,53.23204334975187,6.425395357860745
3885,53.26734863042292,7.115030943337826,urban,19502,125530,53.27008357367405,7.120738203371645
3886,53.15376890226934,10.480963296361567,rural,11706,112817,53.15624669380762,10.494086922685884
3887,51.66216675181574,6.576833666876716,rural,6465,111910,51.67409155896904,6.588623626768345
3888,51.8467466868845,10.042241821340204,urban,4143,120752,51.84758214684499,10.050796042048413
3889,53.42035788613098,10.811231165310192,rural,10101,0,53.419676523373255,10.79555200830014
3890,54.36653681939312,12.714083002408785,urban,4468,0,54.36662257966356,12.70879044389014
3891,51.39186102079665,10.45267066574034,rural,13688,0,51.393474939841774,10.455876407140778
3892,52.62840887499331,12.265660309543886,urban,1208,0,52.62938210245871,12.269122681174332
3893,54.65378565968863,13.39384210020447,urban,11121,122685,54.654221443803976,13.38804975781988
3894,53.49735057276058,11.700320216354209,rural,58,124871,53.48790639386539,11.72340573847705
3895,54.26516890977824,13.138452532060192,urban,4604,0,54.272751223025416,13.13925806291549
3896,47.72478351144038,10.805873434261636,urban,13580,104475,47.71203687892915,10.818535119931084
3897,50.20787133955088,7.163432296528937,urban,1917,0,50.22723784409553,7.17690146441546
3898,47.34007964721522,5.88947537289176,rural,10137,0,47.34535679146316,5.908321532607577
3899,48.03073283925375,14.776168605404264,rural,7552,65694,48.01308090655298,14.778455577458706
3900,47.99408065167019,12.43176615222993,rural,2250,0,47.983636909655615,12.455229856685795
3901,50.51171333870036,7.027526794539111,urban,16367,97960,50.51851832628429,7.019333844286591
3902,54.81172156001657,10.235881013845288,rural,14769,107412,54.809781170216574,10.243551434495506
3903,53.14411013861037,8.189340174318879,urban,19962,0,53.15004352740044,8.172297590788915
3904,48.76832576833093,9.346440310076588,rural,10401,134804,48.76511510107687,9.352916846441694
3905,48.26592366706701,8.820901789991591,rural,3719,0,48.24749845663746,8.833155706950343
3906,53.24053289000221,12.39640840472347,urban,14939,121758,53.24475232864527,12.397940415564438
3907,47.745296372057965,14.993042655289576,rural,5539,56411,47.75243209265388,14.98529958287243
3908,51.65979344426341,8.711174235003515,rural,12391,125416,51.66494133834368,8.701764367580566
3909,48.188858349264486,14.484615545270506,rural,8072,0,48.20696022389488,14.456970390734073
3910,48.92418293148262,9.24535230098904,urban,9908,134161,48.92812076003983,9.2599442161648
3911,54.10717240472608,12.98374586319298,rural,11518,121608,54.11554351291826,12.988774039504968
3912,52.71078202756371,10.756109546035756,urban,6460,0,52.70547641059468,10.756116193177697
3913,53.85908919600142,9.019206756067362,rural,8346,129866,53.8625640814448,9.021351316529792
3914,52.00153446463472,11.581182247545858,urban,5290,0,51.9830969462031,11.58473495460706
3915,47.3248015754544,10.976089211214214,rural,13950,0,47.34062681292468,10.970693205417351
3916,53.21142292901799,14.326550978944288,urban,14883,129618,53.229504707752895,14.310290006226516
3917,49.23988014200506,10.470773734188583,urban,2482,117172,49.23958831260628,10.469173368416934
3918,52.07658393595355,10.593554594212565,urban,13510,0,52.06167807002693,10.599683407222512
3919,50.1581366226049,9.165373569783636,rural,2485,0,50.14656527868482,9.16906281097694
3920,51.52831649045243,11.290068595350132,rural,4798,138691,51.52419992007586,11.286431158148195
3921,48.28432817977373,10.58781436214923,urban,11718,104014,48.28478987013912,10.575919428065925
3922,48.06024158445563,14.03730366878336,urban,9541,85938,48.08740321009302,14.036975473554518
3923,52.9280318207234,8.068099689157622,urban,18333,0,52.92982777028996,8.059130838083908
3924,53.326176913979545,13.702287312970189,urban,8582,0,53.31103602364894,13.698688049696305
3925,51.81180428758564,10.841005301876564,rural,4797,141368,51.81067924209476,10.853748913468792
3926,48.9893362627892,13.161099282728216,rural,8636,100954,48.97408419332385,13.158382443480455
3927,49.06177035127193,7.654755913225091,rural,13386,126235,49.057567109826174,7.647484618025066
3928,54.266606254384754,14.986964791850353,rural,19299,87352,54.26763478574717,14.992234462410917
3929,52.30480936626527,9.45556260797277,urban,1985,0,52.304211354973305,9.45346420354316
3930,53.27398298558049,11.13429672735212,urban,11435,0,53.28407664282799,11.137065682867952
3931,48.872343573411385,11.362537343109365,rural,12531,121721,48.86169302302838,11.362344385900736
3932,52.5314559037088,9.06195686079518,urban,1848,119971,52.5232387080751,9.064587221432348
3933,54.0919308804794,8.257368128857584,rural,4608,0,54.09275371285163,8.252480347205223
3934,54.37589445564073,9.101338196950577,urban,4446,118472,54.3817881486962,9.097657805059212
3935,51.41331877485082,14.858998653042727,rural,18528,0,51.41928114967275,14.87859312544308
3936,47.884854138528986,8.54344007860061,urban,10495,0,47.88303527624211,8.529227231874524
3937,54.733168968565394,7.959795440878924,rural,10848,0,54.71076241099367,7.947442442018343
3938,48.4134367104562,10.500199057609908,urban,14602,0,48.41612673444656,10.50797651143677
3939,51.01620069252613,6.052777712109555,rural,16238,0,51.04113931589678,6.058432634750412
3940,51.26890732014056,14.559486851493382,urban,1748,83862,51.25376262707709,14.544137404828216
3941,50.476382561776944,14.656463100362531,rural,8191,80401,50.48745592670936,14.671583619208985
3942,54.249144141773,14.994961394330929,rural,10670,0,54.25783120419109,14.99551459951511
3943,54.80721648892294,12.152582023658344,rural,8828,102684,54.8242679774605,12.150069711045616
3944,54.32282972989333,6.268828360061506,urban,2454,0,54.32943557193408,6.267215742088751
3945,47.97699237786655,8.783947825612742,rural,14950,0,47.96392593139712,8.798249845694611
3946,51.25710910816677,11.119591696994206,rural,9674,131736,51.27330810851785,11.114118487361187
3947,49.92104856950664,8.003343554971138,rural,10569,0,49.91867875855719,7.996213858745135
3948,47.73489468434386,14.849261674872476,urban,17148,82069,47.73165178378247,14.848803237278377
3949,47.815457733301976,12.795403642511928,urban,13683,0,47.80464712549436,12.789907732639724
3950,53.79463338561016,14.682907920165134,rural,13373,104951,53.796604186160174,14.6887473744008
3951,51.8779976002395,14.147135166834584,urban,6066,0,51.871084930782665,14.15707814267947
3952,52.988762371733785,13.819863585287456,urban,987,113190,52.97298445861428,13.8197455767647
3953,53.1750231259038,8.228491851455887,urban,18683,141915,53.170413389679,8.265241783809426
3954,54.27743069408754,10.078984803686376,rural,16242,0,54.27750310276502,10.074337070320354
3955,47.97619064248222,7.036402790581638,urban,10964,101157,47.97973732601697,7.043525753620733
3956,48.36488983480223,6.640883960477195,urban,15945,0,48.36106638402372,6.627860050865753
3957,47.593962464926925,11.415482671478545,urban,7032,85630,47.59095122649885,11.433281274969197
3958,51.67466187514694,11.369028326096394,urban,13372,145631,51.68140663779728,11.35915193825357
3959,49.80403507296887,6.027982315223063,urban,16842,0,49.813068473350775,6.021078411790912
3960,47.798557674189645,9.409370017714313,rural,17384,120668,47.79742523206583,9.4084816979751
3961,47.53656854178353,13.32884616581315,urban,4411,76110,47.55736601095245,13.324627287641071
3962,51.20037620601022,8.272095463699259,urban,14483,130945,51.209500541893526,8.28697081608879
3963,52.633241381368414,6.52851607233008,rural,1804,0,52.64151130476922,6.535299523767459
3964,50.77842731949293,13.086827057154498,urban,7503,109669,50.78540906507481,13.074930579794234
3965,50.26884622334789,13.861052348557536,rural,15834,121001,50.26640576256183,13.849612383877451
3966,50.5895653050131,8.685214917871527,rural,19870,131987,50.58628271126644,8.682609253121052
3967,53.62178983525925,14.325554835665228,urban,18446,128814,53.63821631396348,14.308893388714642
3968,54.64522533645921,12.763321060285124,rural,17588,0,54.64185036134604,12.750959287694156
3969,48.46381202889985,11.452379972426066,rural,5070,0,48.45413457594794,11.447730217865494
3970,54.371263721745294,8.269391354474894,rural,4557,102692,54.37628444031636,8.268676508387157
3971,49.17882294736766,12.99375759708103,urban,11852,119373,49.169234094826,12.980881023135767
3972,53.94349192666441,11.438992735476155,urban,17388,0,53.95240488999004,11.445092704075517
3973,50.878750923941794,8.223160766746322,rural,16260,131445,50.8857177874654,8.211637140458864
3974,50.82648439563185,6.808961826634536,urban,9226,88310,50.82608177674453,6.810665388991682
3975,48.43160005759794,11.830185541752204,urban,13983,108587,48.42329863011147,11.831209075211175
3976,53.24679527611944,6.041549945739668,urban,15503,92371,53.24670225657236,6.053283651243105
3977,54.00186696928107,13.754963538732,urban,17431,0,54.01018586929986,13.777197985129632
3978,54.08343886470702,10.707679969734672,rural,12701,127456,54.078911161145164,10.705986240540051
3979,50.74654542523602,9.829683440773978,urban,11827,127612,50.750780876051536,9.831150096519682
3980,53.73979463488936,7.495864520049825,rural,3642,113891,53.72762557922626,7.492166698761003
3981,54.64948872252983,15.041239833865134,urban,13080,0,54.63439383751784,15.038689775306043
3982,52.93085466572789,6.848794050571686,urban,12343,0,52.92882567506435,6.834640769226478
3983,54.85466530173834,14.895883280390482,urban,12318,0,54.85307768651537,14.904080902875034
3984,53.86676714781035,7.884977468844484,rural,652,106966,53.86377201156411,7.883500949686675
3985,51.51583831031109,13.42561749759018,rural,19233,122289,51.520193366606016,13.423128418700834
3986,49.22957299149329,9.13173848523452,rural,13763,0,49.2276432326606,9.12127992353841
3987,49.25721888925543,7.623566677404487,urban,2638,0,49.2688604780992,7.631921137542094
3988,52.43970930741531,9.150138516805685,urban,2826,0,52.44387757458021,9.147919997152457
3989,51.83491840612524,11.358231567947737,urban,2881,131706,51.824710816086125,11.354734873103911
3990,52.01356374877889,8.987218085438979,urban,1978,98473,52.03103648517732,9.004998688851112
3991,51.28725681666637,14.3902762353623,rural,5399,84578,51.283488846048826,14.40185646043881
3992,49.82970083051161,14.0901588883082,urban,7730,105781,49.83462510706602,14.088445947309255
3993,50.76195574070295,8.184341607500922,urban,1336,117999,50.75605713507954,8.191258467000258
3994,53.32553148876501,7.403909690987199,rural,15330,0,53.31573182468006,7.416766459015045
3995,50.18622937250808,14.564498772632865,urban,9323,0,50.17511853033365,14.565814317756558
3996,54.399212011702176,13.358423999770254,rural,8074,0,54.399463321931385,13.358034516146128
3997,47.73595398633963,13.722083313622736,rural,1350,0,47.74514939732512,13.714488383386696
3998,51.00995271225327,8.170358173916913,urban,15300,126360,51.01606702169478,8.172390893736292
3999,52.85544065631435,6.578396120809624,rural,7932,99752,52.86267267402217,6.588762664255182
4000,51.54494466517858,12.453428944570966,urban,6371,0,51.55464460177605,12.469421652157246
4001,54.48212486165962,10.956616437487313,rural,18635,0,54.46705020695386,10.940426818837512
4002,49.40409747835736,14.370965907662823,rural,4497,85998,49.39354790185738,14.369135744473835
4003,49.04808756090986,12.91734949617976,rural,15570,120436,49.04705887077887,12.92324332844297
4004,50.89259949012063,13.314072605549178,rural,4356,0,50.91381081045853,13.304407353978569
4005,47.92976351146993,6.483701340199777,rural,10593,93202,47.93583913437855,6.48122212525913
4006,52.841282107546135,11.423954412077425,urban,6035,0,52.83390598475279,11.426573230484784
4007,54.06763931563775,12.224566102444982,rural,3391,0,54.0608989784703,12.230640429416486
4008,51.922428770826976,13.211402736750276,rural,14116,0,51.93888454651287,13.209582736960735
4009,51.16517524525817,10.829167074875762,urban,5542,0,51.16244572010543,10.83994178367589
4010,50.14969288687891,8.691508183954598,rural,3742,0,50.14850596750513,8.701302534435195
4011,54.56507385403198,6.250068988109881,urban,2199,0,54.56501235492112,6.255327820275121
4012,49.45083627912016,9.369753838840026,rural,4246,0,49.43680629145945,9.395327941657744
4013,54.99996158132917,11.401892650052538,urban,14831,82285,54.97463398196767,11.402695562445988
4014,49.529859919749,9.442749364182578,rural,8766,0,49.50500591835202,9.433470289556908
4015,54.617330689746765,6.673396283317349,rural,14905,108278,54.62071839277425,6.666466443692462
4016,49.74881107801289,6.347048325683286,urban,10712,0,49.74360753595058,6.3400490749776175
4017,53.867105359695096,8.491569923009918,rural,14525,0,53.868913333898746,8.487293957812938
4018,49.56316662945404,11.002754511352505,rural,9894,111290,49.54631271544145,11.000896648778053
4019,49.80327075751053,12.844326837410126,rural,16822,0,49.7943631700328,12.839607555875483
4020,53.14938324932946,13.956019315315752,rural,3485,0,53.146078345815546,13.948573470637283
4021,54.01175589439099,10.54837391083304,rural,10734,0,54.0032057700421,10.544803415797762
4022,53.387582104581874,6.220965414475312,urban,5558,97250,53.40668946046369,6.213317679584055
4023,52.80607841824399,13.96707492892426,rural,11187,0,52.81621977588512,13.956238947607302
4024,54.92244895682919,10.205092711812949,urban,11104,0,54.919057540156444,10.204049550393032
4025,54.06554675935079,7.089367146467371,urban,15265,125849,54.07538780993018,7.093241477823155
4026,52.01736002419868,14.32377066373935,urban,19529,107594,52.02414574023186,14.30753249151902
4027,48.01445505400742,11.485517791801213,urban,2331,99596,48.00909327208758,11.485816447783405
4028,54.86691951169622,7.150030888215545,urban,9884,0,54.86516289477329,7.147448176295437
4029,55.056141773073705,10.52252430847308,urban,1883,68295,55.05645860377146,10.511152658300167
4030,54.22329962371285,12.01669299677009,urban,19727,147954,54.215940229572645,12.012988070805246
4031,47.3066044148013,8.14566469469688,urban,8643,51427,47.28546789021775,8.130741596912499
4032,48.60924852294091,9.34120824250818,rural,16810,0,48.61226215877546,9.328213961667956
4033,50.46663218466744,12.608295389447708,rural,5759,0,50.46672857741896,12.604775958302698
4034,52.76698932503173,12.54518074435402,rural,3823,0,52.77217628398837,12.545551567117446
4035,53.291043461290215,11.760997442561251,rural,3106,116965,53.28358436853649,11.771298553917484
4036,50.570976985470345,13.385100057950943,urban,11366,0,50.571059973185605,13.37016182307973
4037,53.95970730452483,9.149755275180135,rural,2405,0,53.96008159235183,9.13938175792511
4038,53.46759200079765,9.141228413306228,urban,11916,109233,53.46311851049892,9.147706925166943
4039,53.68124240982609,6.639355067926935,urban,9424,107706,53.676358823264295,6.655314562555385
4040,54.30748795961737,13.46718690106859,urban,12475,0,54.30573198327117,13.46924814816231
4041,54.65643354771159,8.395085708743267,urban,10123,94899,54.65691370244975,8.37503285039561
4042,51.422461901425365,13.92548741369525,rural,13808,0,51.431700711434814,13.924468611981167
4043,51.09777247230031,13.912320811021194,rural,14171,103684,51.11203562573303,13.93132177046625
4044,53.500304982033285,9.862666688165966,rural,12669,124103,53.49962291959727,9.86069007058142
4045,51.47289249517687,14.42400431212378,rural,2341,87257,51.47441624317527,14.42115170198925
4046,48.88637279518099,6.99446780124965,urban,7664,0,48.88137213108666,7.0006008486581415
4047,50.57794403281037,9.939953964094151,urban,5456,113746,50.56580949510221,9.944294794856022
4048,48.47209651444261,8.02165380196087,rural,15528,0,48.46997912442406,8.023186848813033
4049,52.46442720240898,11.017119062040846,rural,7256,132946,52.47979252027917,11.007223769271585
4050,48.18440651462686,10.899863926148406,rural,15207,106483,48.181021414418495,10.899799240304112
4051,51.21187424594539,12.185081231470503,urban,7275,118835,51.22577836481176,12.185831443759415
4052,53.88707497143393,12.975348864590757,rural,9597,0,53.89610311245804,12.979293360663164
4053,54.70105959549491,13.02409582324652,urban,6125,122500,54.69296360142625,13.0279844743072
4054,51.2086771851908,14.493886657798749,urban,1085,0,51.189096148641,14.484817606779838
4055,54.497489201021935,13.581223517620614,rural,10884,118482,54.509219917862666,13.577888122967492
4056,47.65818072056592,8.7464744177507,urban,12467,90052,47.659480022389886,8.748754427140202
4057,49.92367345499626,8.855248378752762,urban,10866,0,49.92175519562628,8.857528025157015
4058,47.58542253900785,10.958969269936524,urban,2504,90652,47.57716004826258,10.9670677981921
4059,53.35589449005029,6.568606050009875,rural,15352,0,53.34645913978145,6.560614937152844
4060,54.94169656213605,6.746196387013799,rural,11711,71166,54.9473184449947,6.745161757530345
4061,50.32715561129533,11.41761389112763,rural,1928,110407,50.32438866874759,11.406269025348438
4062,50.186167108600806,6.701004707018662,urban,15806,97306,50.17758924886989,6.7038233353243815
4063,51.80072349221619,11.515745989455452,rural,6032,128271,51.79260037632814,11.510256617656198
4064,47.95517544552348,5.964464468566303,rural,6027,61771,47.95632709261203,5.973888734739585
4065,49.39402498556433,9.339175252977745,rural,17895,136289,49.41252258343863,9.32994626656428
4066,49.96705117274493,10.873061231990375,urban,158,0,49.9607546157492,10.891544630193469
4067,49.11090722123552,6.523660239477942,rural,3554,0,49.10167017298848,6.515642929523735
4068,49.267677117471926,9.701279436819984,urban,6317,0,49.265361681481,9.70320401122116
4069,48.08294827608008,6.519705787632119,urban,2268,0,48.08758361835313,6.524955733061005
4070,52.476041986937645,12.936997947601842,rural,2350,116479,52.464753785619166,12.930348933313615
4071,51.592699257422666,13.575162399543387,rural,5627,0,51.58502204289102,13.568077836152453
4072,49.66322098283692,12.174117953916292,rural,15927,0,49.66083293139883,12.167804174581576
4073,50.21060166532735,12.761111993061128,rural,13731,109690,50.21289139282222,12.767202943057937
4074,47.61049587808473,13.318572810311412,urban,15870,0,47.616891278784905,13.301274103403
4075,50.690518537204085,11.500233275900907,rural,17585,128982,50.68399149909742,11.491500561489566
4076,54.83513278044438,12.601064678627145,rural,17681,119991,54.83759165640725,12.595218748487246
4077,55.09879713692757,12.653151662878688,rural,7321,63643,55.10195598713732,12.675842276977924
4078,53.41487848339944,13.18353538826156,urban,18641,128639,53.41391816578983,13.186633515705903
4079,47.9259963013641,7.654931193130507,rural,3808,98067,47.92878029468649,7.6402423884528
4080,50.92967853329281,14.314219137305304,rural,13261,102576,50.9312988579494,14.315196236847065
4081,51.17806685576341,8.349952453058922,urban,865,128862,51.16818053030068,8.350907046686444
4082,52.299534225130856,7.486840167274888,rural,18867,124168,52.31503358490515,7.481611304001782
4083,54.58962696160083,12.339124809826876,rural,2330,130329,54.583425716832615,12.341953421473836
4084,49.46761680739037,14.643982405704026,rural,8404,0,49.48882794133599,14.644641807845918
4085,51.40885155353271,9.093606090371178,rural,6997,111990,51.42356663465649,9.10356086590398
4086,48.754723586582585,6.159710802017698,urban,4446,70480,48.75470005684743,6.15375319039664
4087,51.073860584913454,10.959342088120543,rural,15973,133397,51.070701657913,10.940966812558674
4088,53.482464317988615,11.093827163595474,urban,3889,0,53.46004753795182,11.099725747484054
4089,53.36343903589089,8.573390677487462,rural,17943,125151,53.36367600341353,8.567002066175828
4090,51.36841762502033,12.924987352193243,urban,12919,114441,51.35894598995898,12.921848453325971
4091,48.75016821787288,6.994993193807398,rural,8839,92761,48.75751125746601,6.999829265960518
4092,54.351844094267165,12.064852457257809,rural,9081,146570,54.33650188352101,12.07418369497469
4093,51.69946701234891,9.954443495617642,rural,12347,117021,51.68458292119798,9.95669978401148
4094,51.31233189188268,11.691771612181222,urban,16064,0,51.30529631685398,11.67906829882797
4095,52.829158623297936,14.651470236440652,rural,2023,0,52.80241416272846,14.646291724046137
4096,52.82935809312053,13.13924857775596,urban,5171,0,52.811382985381385,13.160718441525916
4097,49.950564919477145,6.64174019911958,urban,16848,0,49.95272256224917,6.644677859626207
4098,50.37729933891927,7.863641926554404,urban,5597,110140,50.3779487517079,7.870483589024113
4099,51.68415019530353,6.578121172600419,rural,9395,0,51.69061544102124,6.587320885627089
4100,50.170717484993474,8.992949713960538,urban,2917,122161,50.17757789205309,9.001629080419445
4101,54.94993047653335,6.333659914827489,urban,2371,0,54.95110079778131,6.343964345732466
4102,48.524365137931646,13.629977431011651,urban,14691,114905,48.50510301247039,13.640119343679634
4103,51.35448927628488,8.103968023612483,rural,15316,124084,51.36078457787481,8.122487089369542
4104,48.26943311602568,7.984051092299557,urban,2598,0,48.2686946083196,7.98211760430065
4105,51.44617039340254,14.066640660533183,rural,4633,0,51.45407149492522,14.067402716574898
4106,48.55950749532337,8.580866331516052,urban,8468,0,48.5467271794363,8.578128438161574
4107,51.54790781806605,10.16799816360326,urban,2299,0,51.55990791656428,10.15073086704895
4108,51.55074799735685,13.413507030404928,rural,14144,121884,51.54593610248014,13.402742681126028
4109,49.933245760277245,10.787408441717268,urban,16453,122655,49.92680900984404,10.776316376114188
4110,53.7228318927208,9.605641476783235,urban,17907,0,53.70175888942453,9.59381747515115
4111,49.28738648697996,6.597149357640463,rural,12904,107839,49.27917338929638,6.594228724458112
4112,52.85024679073904,11.062253630607657,rural,7694,136279,52.84776218637063,11.067997994571025
4113,50.01151655251654,12.686254180494627,rural,1722,0,50.01343146076052,12.692937065383122
4114,48.33486447520656,13.12567821369798,rural,11590,0,48.34982064369751,13.11530631558666
4115,54.49533306700268,6.988527307331942,rural,3658,0,54.49841827064907,6.979816159092037
4116,53.05177693423149,7.588002624112884,rural,7710,108716,53.04882564838167,7.5875583674091
4117,50.046340963318336,6.732221811126771,urban,542,0,50.05615676428478,6.723933160254168
4118,52.46032078791448,14.100200242594513,rural,17486,0,52.47376408624716,14.104806339755982
4119,53.991743985844906,14.690797676838551,rural,18132,0,53.98672392477276,14.686472954304998
4120,53.95964419222424,12.082778546107582,rural,5583,137446,53.96703389265736,12.08953209996594
4121,49.35178728023562,7.841958448014252,urban,16292,0,49.34312088868965,7.8445049735692
4122,50.530690563662496,9.413875470133313,rural,7475,121873,50.52668838546466,9.416881764278765
4123,53.76704317587604,6.193779168853501,urban,5825,0,53.75880772353416,6.182502035345789
4124,52.63232874836834,10.31663744529762,rural,3599,123337,52.63343127282194,10.32333853268233
4125,50.531123924725016,10.931433671835643,urban,15509,124081,50.539572989296296,10.922409829043414
4126,52.46939341411375,14.785773234820455,urban,1741,0,52.47661958139027,14.792101210311577
4127,50.35453954843606,9.022380920485809,rural,14186,128814,50.355200361128055,9.026370230748814
4128,48.56054951647771,12.34899794526103,rural,7649,0,48.5554807556909,12.36019661416141
4129,49.211581184331486,11.314505723008873,urban,14326,121079,49.20966529318111,11.316799857232128
4130,52.59585971934408,13.199472011749435,urban,12793,122041,52.60996099901577,13.208247114465124
4131,47.671698066792544,7.80015082202813,rural,8907,0,47.66789581093858,7.807226430026498
4132,51.68755256794515,13.875879804213517,urban,10194,0,51.68774701212314,13.90076369331324
4133,52.44378503270147,8.792129226747958,urban,8278,131469,52.43787657433673,8.793746440763437
4134,53.83702323588249,14.100799860944576,rural,8188,0,53.8574828590013,14.104898527852368
4135,50.92247438504708,7.297875349994069,urban,6415,0,50.92391380872962,7.27760798120661
4136,48.24423061239424,9.435324444747254,urban,5243,0,48.23637950960828,9.429652992411048
4137,50.24830222283676,13.12720840545847,rural,13113,123813,50.25252456411407,13.122720187892618
4138,53.43981743444296,12.093601990863167,urban,19035,0,53.442576477669085,12.102419491016606
4139,47.89675002560048,8.950887313438441,rural,8362,0,47.89230937762244,8.962004412459708
4140,50.17646341589626,5.936918345448547,rural,10426,0,50.18985444227396,5.935876988029233
4141,48.56021887609749,8.643816344024081,urban,16509,0,48.550727776210856,8.649482692440081
4142,49.711705527024826,11.91469247304418,urban,487,107076,49.69785225938096,11.903412397773698
4143,53.941337585137326,8.844765266420357,urban,3786,119623,53.93482949708025,8.85480911685357
4144,55.06705470539107,14.684455341648544,urban,473,0,55.06552311851656,14.703206029039167
4145,52.1734756988894,12.333366278510072,rural,11438,0,52.17010827010045,12.34586695707696
4146,50.28446318309502,14.93560486843823,rural,19025,77056,50.28541021498745,14.947033792716487
4147,50.91318285893187,13.80056201534888,rural,3616,94474,50.91782380421552,13.81088959937466
4148,52.6111949553277,6.311510269635078,rural,11493,0,52.61594471977224,6.31445720914168
